key,fields.summary,fields.issuetype.name,fields.issuetype.id,fields.status.name,fields.status.id,fields.resolution.name,fields.resolutiondate,fields.created,fields.updated,fields.assignee.name,fields.assignee.displayName,fields.assignee.key,fields.description,created,resolved
BOOKKEEPER-248,Rereplicating of under replicated data,Sub-task,7,Closed,6,Fixed,2012-08-24 20:45:29,2012-05-09 15:14:07,2013-02-13T15:46:48.000+0000,umamaheswararao,Uma Maheswara Rao G,umamaheswararao,This subtask discusses how we will rereplicate underreplicated entries.,2012-05-09 15:14:07,2012-08-24 20:45:29
BOOKKEEPER-249,Revisit garbage collection algorithm in Bookie server,Improvement,4,Resolved,5,Won't Do,2017-10-09 09:51:25,2012-05-10 00:52:57,2017-10-09T09:51:25.000+0000,,,,"Per discussion in BOOKKEEPER-181, it would be better to revisit garbage collection algorithm in bookie server. so create a subtask to focus on it.",2012-05-10 00:52:57,2017-10-09 09:51:25
BOOKKEEPER-250,Need a ledger manager like interface to manage metadata operations in Hedwig,Sub-task,7,Closed,6,Fixed,2012-07-11 17:12:03,2012-05-10 01:00:13,2013-05-02T02:29:53.000+0000,hustlmsp,Sijie Guo,hustlmsp,"it would be better to a ledger-manager like interface to manage metadata operations in Hedwig, which might be easy for use to adapt to meta store api.",2012-05-10 01:00:13,2012-07-11 17:12:03
BOOKKEEPER-251,Noise error message printed when scanning entry log files those have been garbage collected.,Improvement,4,Closed,6,Fixed,2012-05-17 17:11:55,2012-05-10 05:47:05,2012-10-22T14:50:15.000+0000,hustlmsp,Sijie Guo,hustlmsp,"currently, due to the messy scan mechanism deployed by garbage collector thread. following noise error message would be printed when scanning those entry log files has been garbage collected.

{quote}
2012-05-09 15:58:52,742 - INFO  [GarbageCollectorThread:GarbageCollectorThread@466] - Extracting entry log meta from entryLogId: 0
2012-05-09 15:58:52,743 - WARN  [GarbageCollectorThread:EntryLogger@386] - Failed to get channel to scan entry log: 0.log
2012-05-09 15:58:52,743 - WARN  [GarbageCollectorThread:GarbageCollectorThread@473] - Premature exception when processing 0recovery will take care of the problem
java.io.FileNotFoundException: No file for log 0
        at org.apache.bookkeeper.bookie.EntryLogger.findFile(EntryLogger.java:366)
        at org.apache.bookkeeper.bookie.EntryLogger.getChannelForLogId(EntryLogger.java:340)
        at org.apache.bookkeeper.bookie.EntryLogger.scanEntryLog(EntryLogger.java:384)
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.extractMetaFromEntryLog(GarbageCollectorThread.java:485)
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.extractMetaFromEntryLogs(GarbageCollectorThread.java:470)
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.run(GarbageCollectorThread.java:189)
{quote}",2012-05-10 05:47:05,2012-05-17 17:11:55
BOOKKEEPER-252,Hedwig: provide a subscription mode to kill other subscription channel when hedwig client is used as a proxy-style server.,New Feature,2,Closed,6,Fixed,2012-09-14 16:18:30,2012-05-10 08:19:25,2013-02-13T15:46:30.000+0000,hustlmsp,Sijie Guo,hustlmsp,"In some case, we need to hedwig-client as proxy server to provide messaging service to other users.

client -> proxy server 1 -> hedwig
       \> proxy server 2 />

when client would connect to either proxy server to receive messages, the proxy server would setup subscription channel to hedwig server.

we just want client to be simple, so when the channel between client and proxy server is broken, client will try to connect to proxy servers thru VIP. it might connect to other proxy server. for example, first time client connects to proxy server 1, but the client found the connection is broken, it connects to proxy server 2. when proxy server 2 tried to setup subscription channel to hedwig, hedwig found that this subscription has existed before occupied by proxy server 1.

the panic here is that proxy server 1 only disconnect old subscription channel only when it detected the channel between client and itself is broken. The detection might be delayed due to several reasons. so it might increment the latency that messages are pushed to real client.

so we try to introduce a subscription mode called CREATE_OR_ATTACH_OR_KILL mode.

when a subscriber use this subscription mode, it would kill old existed subscription channel. when using this subscription mode, we would turn off auto-reconnect functionality in hedwig client and just tell client about the channel disconnected event so client could do its logic when channel is detected.

in order to provide some admin tool for admin guys to debug/operate, we provide ADMIN mode. if a subscriber attach to a subscription using ADMIN mode, its subscription channel would never be killed, then it is safe to guarantee admin operations.


 ",2012-05-10 08:19:25,2012-09-14 16:18:30
BOOKKEEPER-254,Bump zookeeper version in poms,Improvement,4,Closed,6,Fixed,2012-05-17 15:57:53,2012-05-10 13:08:37,2012-10-22T14:50:18.000+0000,ikelly,Ivan Kelly,ikelly,"We use zookeeper 3.4.0, in which there are serverside errors, so as a whole it's not recommended for use. We should use 3.4.x where x is the latest bug release.",2012-05-10 13:08:37,2012-05-17 15:57:53
BOOKKEEPER-257,Ability to list all ledgers,New Feature,2,Resolved,5,Fixed,2013-07-03 14:53:53,2012-05-14 15:27:48,2013-07-03T14:53:54.000+0000,fpj,Flavio Paiva Junqueira,fpj,"When an application is using bookkeeper it must keep a copy of the ledger ids it creates so that they can be used later, and once they are no longer useful, deleted. However, in the case of a crash between ledger creation and persisting the application copy of the id, the ledger will be dangling. Therefore I propose we have the ability to get a list of all ledger ids, which clients can use for garbage collection. However, I don't think it should be part of the BookKeeper class, rather part of a new BookKeeperAdmin class.",2012-05-14 15:27:48,2013-07-03 14:53:53
BOOKKEEPER-258,CompactionTest failed,Bug,1,Closed,6,Fixed,2012-05-26 17:17:46,2012-05-14 23:11:52,2012-10-22T14:50:18.000+0000,ikelly,Ivan Kelly,ikelly,"{noformat}
-------------------------------------------------------------------------------
Test set: org.apache.bookkeeper.bookie.CompactionTest
-------------------------------------------------------------------------------
Tests run: 5, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 32.557 sec <<< FAILURE!
testCompactionSmallEntryLogs(org.apache.bookkeeper.bookie.CompactionTest)  Time elapsed: 6.507 sec  <<< ERROR!
org.apache.bookkeeper.client.BKException$BKBookieHandleNotAvailableException
        at org.apache.bookkeeper.client.BKException.create(BKException.java:62)
        at org.apache.bookkeeper.client.LedgerHandle.readEntries(LedgerHandle.java:347)
        at org.apache.bookkeeper.bookie.CompactionTest.verifyLedger(CompactionTest.java:128)
        at org.apache.bookkeeper.bookie.CompactionTest.testCompactionSmallEntryLogs(CompactionTest.java:317)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at junit.framework.TestCase.runTest(TestCase.java:168)
        at junit.framework.TestCase.runBare(TestCase.java:134)
        at junit.framework.TestResult$1.protect(TestResult.java:110)
        at junit.framework.TestResult.runProtected(TestResult.java:128)
        at junit.framework.TestResult.run(TestResult.java:113)
        at junit.framework.TestCase.run(TestCase.java:124)
        at junit.framework.TestSuite.runTest(TestSuite.java:232)
        at junit.framework.TestSuite.run(TestSuite.java:227)
        at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:83)
        at org.apache.maven.surefire.junit4.JUnit4TestSet.execute(JUnit4TestSet.java:53)
        at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:123)
        at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:104)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at org.apache.maven.surefire.util.ReflectionUtils.invokeMethodWithArray(ReflectionUtils.java:164)
        at org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy.invoke(ProviderFactory.java:110)
        at org.apache.maven.surefire.booter.SurefireStarter.invokeProvider(SurefireStarter.java:172)
        at org.apache.maven.surefire.booter.SurefireStarter.runSuitesInProcessWhenForked(SurefireStarter.java:78)
        at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:70)

{noformat}",2012-05-14 23:11:52,2012-05-26 17:17:46
BOOKKEEPER-259,Create a topic manager using versioned write for leader election,Sub-task,7,Closed,6,Fixed,2012-08-06 11:02:15,2012-05-15 03:10:55,2013-05-02T02:29:53.000+0000,hustlmsp,Sijie Guo,hustlmsp,"currently, ZkTopicManager use zookeeper ephemeral node to store the owner information of a topic. so the znode will disappear when the owner hub server is down, the leader election is quite simple based on this model.

but for most key-value storage, there is no similar concepts like ephemeral node, but just providing versioned writes. so it would be better to provide a topic manager using versioned writes.",2012-05-15 03:10:55,2012-08-06 11:02:15
BOOKKEEPER-260,Define constant for -1 (invalid entry id),Bug,1,Closed,6,Fixed,2012-05-25 15:14:36,2012-05-15 14:34:25,2012-10-22T14:50:17.000+0000,ikelly,Ivan Kelly,ikelly,"We should define a constant for -1, as we use it all over the place to signify an invalid entry id. We should call it INVALID_ENTRY_ID or NO_ENTRY or something to the same affect.",2012-05-15 14:34:25,2012-05-25 15:14:36
BOOKKEEPER-262,Implement a meta store based hedwig metadata manager.,Sub-task,7,Closed,6,Fixed,2012-12-13 17:06:27,2012-05-16 07:30:35,2013-05-02T02:29:53.000+0000,jiannan,Jiannan Wang,jiannan,We had provided a metadata manager interface by BOOKKEEPER-250 & BOOKKEEPER-259. we need a metadata manager implementation use meta store API.,2012-05-16 07:30:35,2012-12-13 17:06:27
BOOKKEEPER-263,ZK ledgers root path is hard coded,Bug,1,Closed,6,Fixed,2012-05-24 05:13:39,2012-05-16 20:55:13,2012-10-22T14:50:15.000+0000,i0exception,Aniruddha,i0exception,Currently the ZK ledger root path is not picked up from the config file (It is hardcoded). This patch fixes this. ,2012-05-16 20:55:13,2012-05-24 05:13:39
BOOKKEEPER-265,Review JMX documentation,Sub-task,7,Closed,6,Fixed,2012-05-25 14:39:00,2012-05-22 14:33:22,2012-10-22T14:50:17.000+0000,hustlmsp,Sijie Guo,hustlmsp,"Related jiras: BOOKKEEPER-77, BOOKKEEPER-95, BOOKKEEPER-96, BOOKKEEPER-97, BOOKKEEPER-98.",2012-05-22 14:33:22,2012-05-25 14:39:00
BOOKKEEPER-266,Review versioning documentation,Sub-task,7,Closed,6,Fixed,2012-05-25 13:31:22,2012-05-22 14:35:32,2012-10-22T14:50:19.000+0000,ikelly,Ivan Kelly,ikelly,Related jira: BOOKKEEPER-165,2012-05-22 14:35:32,2012-05-25 13:31:22
BOOKKEEPER-268,Implement Metadata plugin APIs for ZooKeeper,Improvement,4,Resolved,5,Done,2017-10-09 09:51:08,2012-05-23 00:16:13,2017-10-09T09:51:08.000+0000,,,,This is related to JIRA BookKeeper 181 (scaling BookKeeper metadata storage). We propose to implement an abstract metadata plugin API s.t. different implementation of metadata store can be used in BookKeeper. The first effort is trying to have ZooKeeper metadata plugin API implemented as 1) proof of concept; 2) backward compatibility.,2012-05-23 00:16:13,2017-10-09 09:51:08
BOOKKEEPER-269,Review documentation for hedwig console client,Sub-task,7,Closed,6,Fixed,2012-05-29 20:48:14,2012-05-25 15:17:40,2012-10-22T14:50:16.000+0000,hustlmsp,Sijie Guo,hustlmsp,Check BOOKKEEPER-77.,2012-05-25 15:17:40,2012-05-29 20:48:14
BOOKKEEPER-270,Review documentation on bookie cookie,Sub-task,7,Closed,6,Fixed,2012-05-29 21:03:21,2012-05-25 15:19:47,2012-10-22T14:50:16.000+0000,ikelly,Ivan Kelly,ikelly,Check BOOKKEEPER-163.,2012-05-25 15:19:47,2012-05-29 21:03:21
BOOKKEEPER-271,Review documentation for message bounding,Sub-task,7,Closed,6,Fixed,2012-05-29 21:13:00,2012-05-25 15:21:16,2012-10-22T14:50:13.000+0000,ikelly,Ivan Kelly,ikelly,Check BOOKKEEPER-168.,2012-05-25 15:21:16,2012-05-29 21:13:00
BOOKKEEPER-272,Provide automatic mechanism to know bookie failures,Sub-task,7,Closed,6,Fixed,2012-08-27 16:03:52,2012-05-26 09:07:26,2013-02-13T15:47:02.000+0000,rakeshr,Rakesh Radhakrishnan,rakeshr,"The idea is to build automatic mechanism to find out the bookie failures. Setup the bookie failure notifications to start the re-replication process.

There are multiple approaches to findout bookie failures. Please refer the documents attached in BookKeeper-237.",2012-05-26 09:07:26,2012-08-27 16:03:52
BOOKKEEPER-275,[Log Improvement]: Error logs logged at the time of switch which is misleading,Bug,1,Resolved,5,Won't Do,2017-10-09 09:50:28,2012-05-28 05:45:10,2017-10-09T09:50:28.000+0000,,,,"For every switch the following error is logged at NN side


2012-05-17 11:19:46,021 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3182
2012-05-17 11:19:46,022 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3183
2012-05-17 11:19:46,022 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3181

{noformat}
2012-05-17 11:19:45,891 INFO org.apache.hadoop.hdfs.server.namenode.FSNamesystem: Stopping services started for standby state
2012-05-17 11:19:45,893 WARN org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer: Edit log tailer interrupted
java.lang.InterruptedException: sleep interrupted
	at java.lang.Thread.sleep(Native Method)
	at org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer$EditLogTailerThread.doWork(EditLogTailer.java:329)
	at org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer$EditLogTailerThread.access$200(EditLogTailer.java:274)
	at org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer$EditLogTailerThread$1.run(EditLogTailer.java:291)
	at org.apache.hadoop.security.SecurityUtil.doAsLoginUserOrFatal(SecurityUtil.java:512)
	at org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer$EditLogTailerThread.run(EditLogTailer.java:287)
2012-05-17 11:19:45,895 INFO org.apache.bookkeeper.proto.PerChannelBookieClient: Disconnected from bookie: /XX.XX.XX.55:3182
2012-05-17 11:19:45,895 INFO org.apache.bookkeeper.proto.PerChannelBookieClient: Disconnected from bookie: /XX.XX.XX.55:3181
2012-05-17 11:19:45,913 INFO org.apache.zookeeper.ZooKeeper: Session: 0x1375944cf250027 closed
2012-05-17 11:19:45,913 INFO org.apache.zookeeper.ClientCnxn: EventThread shut down
2012-05-17 11:19:45,913 INFO org.apache.hadoop.hdfs.server.namenode.FSNamesystem: Starting services required for active state
2012-05-17 11:19:45,913 INFO org.apache.zookeeper.ZooKeeper: Initiating client connection, connectString=XX.XX.XX.55:2182 sessionTimeout=3000 watcher=org.apache.hadoop.contrib.bkjournal.BookKeeperJournalManager$ZkConnectionWatcher@734d246
2012-05-17 11:19:45,914 INFO org.apache.zookeeper.ClientCnxn: Opening socket connection to server /XX.XX.XX.55:2182
2012-05-17 11:19:45,915 INFO org.apache.zookeeper.ClientCnxn: Socket connection established to HOST-10-18-52-55/XX.XX.XX.55:2182, initiating session
2012-05-17 11:19:45,947 INFO org.apache.zookeeper.ClientCnxn: Session establishment complete on server HOST-10-18-52-55/XX.XX.XX.55:2182, sessionid = 0x1375944cf250029, negotiated timeout = 4000
2012-05-17 11:19:45,994 INFO org.apache.bookkeeper.proto.PerChannelBookieClient: Successfully connected to bookie: /XX.XX.XX.55:3181
2012-05-17 11:19:45,996 INFO org.apache.bookkeeper.proto.PerChannelBookieClient: Successfully connected to bookie: /XX.XX.XX.55:3183
2012-05-17 11:19:46,001 INFO org.apache.bookkeeper.proto.PerChannelBookieClient: Successfully connected to bookie: /XX.XX.XX.55:3182
2012-05-17 11:19:46,021 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3182
2012-05-17 11:19:46,022 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3183
2012-05-17 11:19:46,022 ERROR org.apache.bookkeeper.client.PendingReadOp: Error: No such entry while reading entry: 1 ledgerId: 16 from bookie: /XX.XX.XX.55:3181
2012-05-17 11:19:46,045 INFO org.apache.hadoop.hdfs.server.namenode.FileJournalManager: Recovering unfinalized segments in /home/May8/hadoop-3.0.0-SNAPSHOT/hadoop-root/dfs/name/current
2012-05-17 11:19:46,049 INFO org.apache.hadoop.hdfs.server.namenode.FileJournalManager: Finalizing edits file /home/May8/hadoop-3.0.0-SNAPSHOT/hadoop-root/dfs/name/current/edits_inprogress_0000000000000000036 -> /home/May8/hadoop-3.0.0-SNAPSHOT/hadoop-root/dfs/name/current/edits_0000000000000000036-0000000000000000036
2012-05-17 11:19:46,049 INFO org.apache.hadoop.hdfs.server.namenode.FSNamesystem: Catching up to latest edits from old active before taking over writer role in edits logs.
2012-05-17 11:19:46,077 INFO org.apache.hadoop.hdfs.server.namenode.FSImage: Reading org.apache.hadoop.contrib.bkjournal.BookKeeperEditLogInputStream@38f0b51d expecting start txid #37
2012-05-17 11:19:46,128 INFO org.apache.hadoop.hdfs.server.namenode.FSImage: Edits file BookKeeper[org.apache.bookkeeper.client.ReadOnlyLedgerHandle@615e7597,first=37,last=37] of size 13 edits # 1 loaded in 0 seconds.
{noformat}",2012-05-28 05:45:10,2017-10-09 09:50:28
